selling_price,city,house_age,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_basement,floors,scenic_views
639888,Issaquah,2,4,2.5,2050,2772,0,2,0
689500,Issaquah,2,4,2.5,2050,2772,0,2,0
270000,Auburn,22,3,2.25,2080,26574,700,1,2
810000,Bellevue,25,4,2.5,2810,10613,0,2,0
805000,Bellevue,25,4,2.5,2910,9000,0,2,0
720000,Bellevue,25,5,2.5,2900,9525,0,2,0
765000,Bellevue,27,3,2.5,2310,11993,0,2,0
768000,Bellevue,26,3,2.5,2660,10928,830,2,0
850000,Bellevue,23,3,2.5,2940,10809,0,2,0
820000,Bellevue,20,3,2.5,2970,9600,0,2,0
905000,Bellevue,18,5,3.5,3500,10155,930,2,0
925850,Bellevue,23,6,3.25,3140,14923,0,2,0
756000,Bellevue,23,4,2.5,2730,10753,0,2,0
812500,Bellevue,23,4,2.5,2750,10159,0,2,0
520000,Issaquah,30,3,2.25,2030,16200,0,2,0
775000,Issaquah,26,4,2.5,3180,15358,0,2,0
370000,Renton,28,4,2.5,2570,7753,0,2,0
330000,Renton,25,4,2.5,2080,7000,680,1,0
350000,Renton,29,4,1.75,1770,7336,0,1,0
349950,Renton,25,4,2.5,2090,5289,0,2,0
360000,Renton,28,2,2,1770,7607,0,1,0
365000,Renton,27,3,2.25,2290,7350,0,2,0
681000,Bellevue,30,3,1.75,1880,10032,0,1,0
578000,Bellevue,30,3,2.25,1790,9580,0,2,0
753000,Bellevue,30,3,2.25,2290,9047,0,2,0
778000,Bellevue,27,3,3,2630,10156,0,1,0
946000,Bellevue,25,4,3,3140,9058,1000,1,0
790000,Redmond,24,4,2.75,2640,9000,0,2,0
492000,North Bend,20,4,3.75,2810,10840,740,2,2
445000,North Bend,21,3,2.5,2250,9608,0,2,0
470000,North Bend,21,3,2.5,1980,9725,0,2,0
391500,North Bend,21,3,2.5,1920,9625,0,2,0
417000,North Bend,21,3,2.25,1840,11403,0,2,0
470000,North Bend,20,4,2.5,2520,9684,0,2,0
480000,North Bend,18,4,2.5,2180,9861,0,2,2
490000,North Bend,20,3,2.5,2040,9622,0,2,0
485000,North Bend,20,4,2.5,2400,10364,0,2,0
471000,North Bend,16,4,2.5,3030,9687,1010,2,0
408200,Seattle,24,3,2.5,1800,5761,0,2,0
394950,Seattle,13,3,2.5,2050,8172,0,2,0
269950,Seattle,12,3,2.5,1890,4838,160,2,0
285000,Auburn,30,3,2.5,1590,9736,0,2,0
520000,Issaquah,29,4,2.5,2490,34947,340,2,0
725000,Issaquah,17,3,2.5,3570,35271,0,2,0
815000,Kirkland,12,4,2.5,3150,4203,0,2,0
760000,Kirkland,13,4,2.5,3220,4031,0,2,0
825000,Kirkland,11,4,2.5,3220,5262,0,2,0
765000,Kirkland,10,4,2.5,3230,4290,0,2,0
465000,Duvall,3,5,4,3210,7200,800,2,0
430000,Duvall,3,4,2.5,2750,7200,0,2,0
415000,Duvall,3,3,2.5,2280,6031,0,2,0
489500,Duvall,4,4,3.5,2730,5707,730,2,0
403000,Duvall,2,3,2.75,2090,8354,0,2,0
396800,Duvall,4,4,2.5,2200,6018,0,2,0
335000,Duvall,3,3,2.25,1530,4580,0,2,0
435000,Duvall,8,3,2.5,2260,5100,0,2,0
275000,Kent,17,4,2.5,2120,6754,0,2,0
275000,Kent,15,4,2.5,2060,5742,0,2,0
325000,Seattle,23,5,2.75,2130,6222,830,1,0
740000,Kirkland,14,4,2.5,3430,10157,0,2,0
334950,Kent,17,4,2.5,2190,7000,0,2,0
369950,Kent,17,4,2.75,2760,7533,1360,1,0
337000,Kent,17,3,2,1690,9087,0,1,0
358500,Kent,17,3,2.5,2000,8057,640,1,0
365000,Kent,17,4,2.5,2800,6820,0,2,0
325000,Kent,17,4,2.5,1850,7324,0,2,0
333000,Kent,17,4,2.5,2100,7366,0,2,0
367000,Kent,17,4,2.5,2350,8182,0,2,0
739500,Kent,9,3,3.25,4460,51177,0,2,0
365000,Kent,1,4,2.5,2420,8404,0,2,0
775000,Issaquah,16,3,2.5,2620,241200,0,1.5,0
710000,Issaquah,20,6,3.5,3830,68825,0,2,0
446250,North Bend,15,3,2.5,2380,214315,0,1.5,0
427000,North Bend,23,3,2.5,1830,65340,310,1,0
476500,North Bend,16,4,2.5,2250,50155,0,2,0
514000,Seattle,28,3,1.75,1720,5899,500,1,1
399950,Snoqualmie,27,3,2.25,1560,11997,300,1,0
390000,North Bend,27,4,2.75,1790,47250,570,1,0
760000,Bellevue,2,4,3.25,2590,3889,0,3,0
340000,Renton,19,4,2.5,2380,7850,0,2,0
349000,Renton,19,4,2.5,1800,7620,0,2,0
407500,Seattle,27,4,2.5,1900,9075,0,2,0
268500,Kent,8,4,2.5,2100,4237,0,2,0
300000,Renton,2,3,2.5,1960,1477,290,2,0
399000,Maple Valley,3,4,2.5,2480,4334,0,2,0
539950,Seattle,1,3,2.5,1330,2183,0,3,0
539950,Seattle,1,3,2.5,1330,2180,0,3,0
514950,Seattle,1,3,2.25,1310,1264,0,3,0
450000,Kent,9,4,2.5,3236,9608,0,2,0
820000,Seattle,19,3,2.5,2510,5503,0,2,2
418000,Seattle,8,2,1.5,1480,1349,240,2,0
458500,Seattle,2,3,2,1890,1599,460,2,0
660000,Seattle,30,3,2.25,2280,6150,0,2,2
287500,Kent,29,4,2.25,2250,12000,0,2,0
280000,Kent,19,3,2,1640,13249,0,1,0
455000,Kent,28,3,2.75,2720,31314,0,3,2
445000,Kent,14,4,2.5,2360,81892,0,1,0
320000,Kent,4,4,2.5,2223,5780,0,2,0
430000,Maple Valley,3,3,2.5,2075,39553,0,1,0
427000,Maple Valley,25,3,2.5,2620,108464,0,2,0
660000,Maple Valley,15,4,2.5,3170,186436,0,2,0
635000,Maple Valley,10,3,2.25,2680,175982,0,1,0
315000,North Bend,22,3,2.25,1540,17424,0,2,0
527550,Snoqualmie,15,1,0.75,820,59677,0,1,0
863000,Sammamish,17,4,2.5,4120,22370,0,2,0
864000,Sammamish,15,4,2.5,3190,49658,0,2,0
750000,Sammamish,30,3,3.25,4610,81935,0,2,0
813000,Sammamish,15,4,2.5,3320,52707,0,2,0
710000,Sammamish,23,3,2.5,2830,9680,0,2,0
885250,Sammamish,15,4,2.5,3670,49658,0,2,0
883000,Sammamish,15,4,2.5,3670,54450,0,2,0
772000,Sammamish,11,4,2.5,2990,9643,0,2,0
785000,Sammamish,11,4,2.5,2990,9374,0,2,0
495000,Woodinville,11,4,3,2740,2811,500,2,0
499950,Woodinville,10,4,2.5,2860,3345,670,2,0
451000,Woodinville,9,3,2.5,2050,4876,0,2,0
613500,Woodinville,9,4,2.5,3020,6068,0,2,0
644000,Woodinville,8,4,2.5,3310,4839,0,2,0
680000,Woodinville,8,4,2.5,3490,3677,640,2,0
623300,Woodinville,7,4,3.5,4170,4524,670,2,0
552500,Woodinville,7,3,2.5,2450,3582,0,2,0
449500,Seattle,16,6,4,2280,5275,1010,1,0
287600,Auburn,24,3,2.5,1950,8251,0,2,0
299950,Auburn,24,3,2.5,1870,7942,0,2,0
925000,Seattle,6,5,3.5,3420,4216,900,2,0
477000,Seattle,9,3,2.5,1350,2053,0,3,0
719950,Seattle,0,3,2.25,2190,2416,0,3,0
460000,Seattle,6,3,2.5,1450,1053,510,2,0
487000,Seattle,8,2,1.5,1160,1118,140,2,0
414500,Seattle,7,2,1.5,1210,1278,190,2,0
529950,Seattle,0,3,2.25,1240,1250,0,3,0
848750,Seattle,25,6,3.75,3160,5000,0,2,0
445000,Seattle,7,3,2.5,1260,1102,0,3,0
505000,Seattle,12,3,2,1500,2500,0,2,0
500000,Seattle,0,3,1.5,1220,962,0,3,0
510000,Seattle,0,3,2.5,1420,1237,0,3,0
657000,Seattle,1,2,3,1570,1281,0,3,0
565000,Seattle,1,3,2.25,1520,1221,0,3,0
675000,Seattle,10,4,3.5,2140,2278,0,3,0
750000,Seattle,8,5,3.5,2160,2323,0,3,0
670950,Seattle,7,3,2.5,1790,2375,0,3,0
622000,Seattle,12,3,2.25,1550,1919,0,3,0
519950,Seattle,0,3,2.25,1170,1249,0,3,0
475000,Seattle,15,2,1.5,1170,1250,0,3,0
475000,Seattle,8,3,2.5,1320,1310,0,3,0
405000,Seattle,13,2,1.5,1170,1274,0,3,0
500000,Seattle,7,2,2.25,1290,1334,0,3,0
481000,Seattle,7,2,2.25,1290,1137,0,3,0
520000,Seattle,0,3,2.25,1210,1250,0,3,0
548000,Seattle,10,2,2,1370,1878,0,3,0
459000,Seattle,8,2,2.5,1240,1249,0,3,0
469000,Seattle,10,3,3.25,1370,1194,0,3,0
462550,Seattle,9,2,1.75,1070,1276,0,3,0
530000,Seattle,8,3,3.25,1510,1125,0,3,0
437500,Seattle,7,2,1.5,1210,1232,0,3,0
452000,Seattle,8,2,2.5,1260,1131,0,3,0
467000,Seattle,7,2,2.5,1140,1181,0,3,0
344000,Seattle,9,1,1.5,760,779,0,3,0
396000,Seattle,9,2,1.5,950,865,0,3,0
425000,Seattle,7,2,2.5,1140,1182,0,3,0
535000,Seattle,8,3,3.25,1430,1276,0,3,0
371000,Seattle,14,2,1.5,1110,1189,0,3,0
512000,Seattle,7,2,2.25,1170,1313,0,3,0
607500,Seattle,8,3,3.25,1530,1612,0,3,0
437500,Seattle,12,3,2.5,1260,1125,0,3,0
505000,Seattle,5,2,2.5,1430,1201,0,3,0
500000,Seattle,15,3,3.25,1520,1500,0,3,0
440000,Seattle,8,3,2.5,1040,1032,0,3,0
514700,Seattle,7,3,3.25,1310,1072,250,2,0
478000,Seattle,6,3,3.25,1430,1348,270,2,0
422250,Seattle,17,2,1.5,1280,1256,80,2,0
469000,Seattle,9,3,3.25,1390,1278,250,2,0
467000,Seattle,9,3,2.25,1270,1213,230,2,0
489000,Seattle,10,3,3.5,1500,1249,260,2,0
425000,Seattle,7,2,2.5,1320,1329,140,2,0
482000,Seattle,15,2,1.5,1300,1229,140,2,0
470000,Seattle,14,3,3.5,1280,1257,240,2,0
436000,Seattle,6,3,2.5,1460,1238,260,2,0
595000,Seattle,9,4,2.5,1990,2175,310,2,0
515000,Seattle,7,3,3.5,1360,1419,320,2,0
440000,Seattle,5,3,2.25,1230,1097,0,3,0
649000,Seattle,0,3,2,1530,1442,0,3,0
659000,Seattle,0,2,2.5,1450,1213,340,2,0
529950,Seattle,0,2,2.5,1500,1174,360,2,0
499000,Seattle,0,2,2.5,1320,1157,330,2,0
499950,Seattle,0,2,2.5,1320,1157,330,2,0
529000,Seattle,0,2,2.5,1320,1395,330,2,0
453000,Seattle,23,3,2.5,1650,1838,380,2,0
630000,Seattle,8,3,3,1880,2200,360,2,0
605000,Seattle,7,3,3,1760,2114,360,2,0
439950,Seattle,11,3,2,1230,1613,220,2,0
580000,Seattle,19,3,2.5,1980,1873,510,2,0
500000,Seattle,7,3,2.25,1530,1396,290,2,0
495000,Seattle,6,3,2.25,1280,1517,200,2,0
539000,Seattle,7,3,2.25,1280,1187,200,2,0
490000,Seattle,6,3,2.25,1280,1520,200,2,0
570000,Seattle,7,3,3.25,1570,1777,310,2,0
435000,Seattle,28,3,2,1380,2500,630,1,0
499950,Seattle,28,3,2,1360,2500,630,1,0
640000,Seattle,7,3,2.5,1690,1553,0,2.5,0
585000,Seattle,7,3,2.5,1910,1501,380,2.5,0
601000,Seattle,2,3,2.5,1740,1251,560,2,0
542300,Seattle,2,3,2.25,1580,1487,0,3,0
487500,Seattle,18,3,2.5,1810,1988,460,2,0
503500,Seattle,18,3,2.5,1810,1750,460,2,0
494000,Seattle,15,3,3.5,1570,1486,240,2.5,0
439990,Seattle,9,3,2.5,1930,1348,630,2,0
390000,Seattle,21,3,3,1490,2944,530,2,0
450000,Seattle,15,3,3.5,1790,1288,400,3,0
435000,Seattle,5,3,2.25,1230,1238,150,2,0
399950,Seattle,5,3,2.5,1230,922,150,2,0
453000,Seattle,3,3,2.5,1510,1618,180,2.5,0
570000,Seattle,2,3,3.25,1550,1280,330,2,0
615000,Seattle,7,3,2.5,1490,1410,190,2,0
671000,Seattle,0,4,2.75,1890,1475,690,2,0
455000,Seattle,1,2,2,1350,1209,0,3,0
585000,Seattle,4,3,2.5,2160,1250,330,3,0
530000,Seattle,5,3,2.5,1410,1250,270,2,0
659950,Seattle,0,3,2.5,1610,1246,530,2,1
629950,Seattle,1,3,2.5,1680,1620,560,2,0
629950,Seattle,1,3,2.5,1680,1683,560,2,0
629950,Seattle,1,3,2.5,1680,1683,560,2,0
450000,Seattle,7,3,2.5,1530,762,480,2,0
499950,Seattle,7,3,2.5,1520,2208,480,2,0
499000,Seattle,19,3,2.5,1540,1326,150,3,0
649950,Seattle,0,3,2.5,1500,1375,300,2,0
608000,Seattle,8,3,2.5,1760,1472,120,3,0
497000,Seattle,7,3,3,2060,1850,660,2,0
609850,Seattle,12,2,2.75,1910,1369,0,3,0
952000,Seattle,10,3,3.5,2760,4500,640,2,0
417000,Seattle,6,3,2.5,1300,877,240,2,0
377000,Seattle,8,2,1.5,1000,1251,70,2,0
386000,Seattle,10,3,1.5,1270,1318,190,2,0
396500,Seattle,11,3,1.5,1360,1488,240,2,0
385000,Seattle,6,3,3.25,1320,1327,280,2,0
395000,Seattle,7,3,3.5,1450,1263,290,2,0
529999,Seattle,11,3,2.5,1710,1664,410,2,0
950000,Seattle,22,4,3.5,4030,4200,0,3,0
525000,Seattle,2,2,2.5,1160,1458,120,2,0
472000,Seattle,4,3,2.5,1180,1262,0,3,0
447000,Seattle,4,2,1,980,1600,0,2,0
438000,Seattle,4,2,1,980,1179,0,2,0
455000,Seattle,4,3,2.5,1180,932,0,3,0
370000,Seattle,30,2,1.5,1010,2102,0,2,0
475000,Seattle,9,2,2.25,1060,925,80,2,0
465000,Seattle,6,2,1.5,1220,1120,110,2.5,0
509500,Seattle,20,2,2.5,1590,1485,290,2,0
407500,Seattle,8,3,3.5,1522,1465,274,2,0
335000,Maple Valley,10,2,2,1420,5185,0,1,0
349900,Maple Valley,10,5,2.5,2530,4229,0,2,0
438900,Maple Valley,8,4,2.5,2740,5700,0,2,0
419000,Maple Valley,9,4,2.5,3010,9155,0,2,0
410000,Maple Valley,8,4,2.5,2560,4020,0,2,0
398500,Maple Valley,7,4,2.5,2820,6666,0,2,0
419950,Maple Valley,8,3,2.5,3120,6000,0,2,0
431000,Maple Valley,8,4,2.5,3040,6000,0,2,0
395000,Maple Valley,3,4,3,2750,7965,0,2,0
342000,Maple Valley,4,3,2,1640,4802,0,1,0
349950,Maple Valley,6,3,2,1640,4714,0,1,0
394000,Maple Valley,11,3,2.5,2550,5349,0,2,0
360000,Maple Valley,12,4,2.5,2640,7388,0,2,0
445000,Maple Valley,12,4,2.5,2990,6383,0,2,0
343000,Maple Valley,10,4,2.5,2070,4500,0,2,0
350500,Maple Valley,11,2,2.5,1770,4950,0,1,0
388000,Maple Valley,10,4,2.5,2560,5800,0,2,0
398000,Maple Valley,10,4,2.5,2820,5510,0,2,0
292000,Renton,9,3,2.5,1610,3848,0,2,0
305000,Renton,9,3,2.5,1610,3516,0,2,0
274000,Renton,9,3,2.5,1830,2517,0,2,0
290000,Renton,9,3,2.5,1610,2937,0,2,0
647000,Sammamish,15,4,2.5,2390,5800,0,2,0
672500,Sammamish,14,4,2.75,2620,6707,0,2,0
535000,Duvall,21,4,2.5,2750,15099,0,2,0
562000,Duvall,18,5,3,2795,15101,0,2,0
645000,Duvall,19,4,2.5,2860,14000,0,2,0
564500,Duvall,20,4,2.75,3100,14568,0,2,0
298000,Auburn,16,4,2.5,1960,11798,0,2,0
295700,Auburn,14,4,2.5,1720,5805,0,2,0
333000,Kent,11,4,2.5,2690,5505,0,2,0
301000,Kent,12,3,2.5,2420,4750,0,2,0
300000,Kent,12,4,2.5,2500,4750,0,2,0
754842,Redmond,1,3,2.5,2930,5641,0,2,0
690000,Issaquah,24,4,3.25,3730,11820,1270,2,0
419950,Seattle,1,3,2.25,1250,811,0,3,0
395000,Seattle,7,2,2.25,1350,1493,300,2,0
335000,Seattle,11,2,1.75,1060,1202,300,2,0
450000,Auburn,27,3,2.75,2840,39324,640,1,0
380000,Auburn,26,3,3.25,2090,51212,580,1,0
449500,Auburn,26,4,2.5,2410,55931,0,2,0
465000,Auburn,25,4,2.5,2820,39413,0,2,0
375000,Seattle,9,4,2.5,2790,7956,0,2,0
340000,Kent,11,5,2.75,2440,6858,0,2,0
390000,Maple Valley,25,4,2.5,2560,43560,0,2,0
765000,Issaquah,15,5,3.75,3580,14275,390,2,0
474950,Snoqualmie,28,3,2,2250,222156,0,1,0
595000,Seattle,12,3,2.5,2250,8300,0,2,0
490000,Seattle,9,3,2.5,1930,7266,0,2,0
607500,Seattle,22,4,2.5,3000,8100,0,2,0
482500,Seattle,24,4,3,1630,7626,520,1,0
530000,Seattle,9,3,2.5,1930,7214,0,2,0
659000,Duvall,7,3,2.5,3090,384634,0,2,0
570000,Duvall,21,4,2.5,2430,44001,0,1,0
655000,Duvall,19,5,2.5,2560,46786,0,2,0
286308,Seattle,8,2,1.5,1220,1036,0,3,0
435000,Seattle,16,4,2.75,2230,9640,910,1,0
679950,Seattle,1,3,2.5,2230,3939,0,2,0
722000,Seattle,1,3,2.5,2230,4850,0,2,0
700000,Seattle,1,3,2.5,2230,4006,0,2,0
388000,Seattle,4,3,2.5,2198,6222,0,2,2
735000,Seattle,10,4,2.5,2470,2550,0,3,0
732000,Seattle,4,3,2.5,1960,3060,0,2,0
488000,Seattle,29,3,2.5,1590,2550,0,3,0
425000,Seattle,6,2,2.5,1340,1263,0,3,0
676000,Seattle,19,3,2.5,2240,3825,0,2,0
550000,Seattle,0,5,2.5,2780,9272,0,2,0
834950,Sammamish,1,5,2.75,3230,6500,0,2,0
859950,Sammamish,0,6,4,3180,6551,0,2,0
895950,Sammamish,1,5,2.75,3180,9255,0,2,0
442000,Federal Way,7,4,4,4168,8485,946,2,0
450000,Federal Way,0,5,3.5,3931,9497,1281,2,0
498000,Federal Way,1,4,2.5,3402,14355,556,2,0
363000,Federal Way,6,4,2.5,3753,7204,417,2,0
744000,Redmond,28,3,2.5,2670,12187,0,2,0
930000,Redmond,14,3,2.5,3290,6830,0,2,0
755000,Redmond,10,4,2.5,3110,6930,0,2,0
775000,Redmond,10,4,2.5,3060,6826,0,2,0
751000,Redmond,10,4,2.5,3110,6142,0,2,0
919204,Seattle,0,4,3.5,3760,5000,900,2,0
382500,Sammamish,28,3,1.5,1090,9862,0,1,0
400000,Sammamish,30,3,2.5,1450,8064,0,1,0
507000,Sammamish,30,3,2.25,1810,8158,360,1,0
695000,Seattle,13,4,2.25,2360,2500,840,2,3
490000,Seattle,30,3,2.25,1470,2500,390,2,0
772000,Seattle,14,4,2.5,2110,3750,0,2,0
650000,Seattle,11,3,2.5,2350,3750,610,2,0
337000,Seattle,30,3,1.75,1440,11364,0,1,0
424950,Seattle,10,2,1.5,1000,1188,0,3,0
635000,Seattle,4,3,2.5,1570,1433,0,3,0
815000,Seattle,13,4,2.25,2000,3800,0,2,0
280000,Auburn,20,7,2.5,1940,5458,0,2,0
449950,Auburn,16,3,1.75,2070,96703,0,1,3
280000,Auburn,15,3,2.5,1550,4486,0,2,0
280000,Auburn,14,3,2.5,1600,4271,0,2,0
290000,Auburn,15,3,2.5,1600,6848,0,2,0
550000,Seattle,13,3,2.5,2290,6328,0,2,0
925000,Sammamish,2,4,2.75,3730,8014,0,2,0
929000,Sammamish,1,5,3.25,4150,7100,0,2,0
338800,Seattle,0,4,2.25,1800,2752,0,2,0
359800,Seattle,0,5,2.5,2170,2752,0,2,0
359800,Seattle,0,5,2.5,2170,2752,0,2,0
352800,Seattle,0,4,2.25,1800,2752,0,2,0
267800,Seattle,0,3,1.75,1410,1899,0,2,0
274800,Seattle,1,3,1.75,1410,1988,0,2,0
279800,Seattle,1,3,1.75,1410,2052,0,2,0
265000,Seattle,1,3,2.5,1400,3368,0,2,0
447000,Woodinville,12,3,2.5,1800,3074,0,2,0
455000,Woodinville,12,4,2.5,1780,2992,0,2,0
435000,Woodinville,13,4,2.25,1780,2684,0,2,0
653500,Seattle,0,2,2.5,1680,1240,560,2,0
584000,Seattle,7,3,2.5,1480,1485,200,2,0
525000,Seattle,8,3,2.25,1290,1182,290,2,0
505000,Seattle,8,2,2.25,1060,1209,120,2,0
499950,Seattle,9,2,2.25,1060,1208,120,2,0
562500,Seattle,8,3,2.25,1300,907,300,2,0
440000,Seattle,8,2,2.75,1100,1088,350,2,0
615000,Seattle,10,3,3,1420,991,380,2,0
659000,Seattle,0,2,1.75,1180,904,400,2,0
664950,Seattle,0,2,1.75,1180,900,400,2,0
675000,Sammamish,12,4,2.5,2900,5505,0,2,0
725000,Sammamish,14,3,2.5,2810,6300,0,2,0
884744,Sammamish,13,4,3.5,4210,9414,0,2,0
319000,Federal Way,5,4,2.5,2020,5100,0,2,0
332000,Federal Way,4,4,2.5,2380,5737,0,2,0
734000,Seattle,1,4,2.5,2180,7204,0,2,0
912000,Seattle,5,4,3.75,1980,4095,0,2,0
319950,Seattle,8,2,2.5,1280,819,220,2,0
350000,Seattle,8,2,2.5,1280,940,220,2,0
870000,Seattle,1,4,3.5,2780,3100,660,2,0
480000,Kent,10,6,5,3028,18055,0,2,0
417500,Seattle,19,5,3,2270,6664,930,1,0
384400,Seattle,6,3,3.25,1689,1388,0,3,0
500000,Seattle,30,3,2.25,1700,9008,360,1,0
360000,Seattle,7,3,2.25,1381,1180,0,3,0
748000,Kirkland,10,4,2.5,3220,8379,0,2,0
840000,Redmond,10,3,2.5,3050,33920,0,1,0
900000,Woodinville,29,5,3.75,4130,226076,960,2,0
625000,Redmond,30,3,1.75,2060,12558,710,1,0
942990,Redmond,0,4,2.5,3570,6218,0,2,0
932990,Redmond,0,4,2.5,3640,6389,0,2,0
928990,Redmond,0,4,2.5,3570,6054,0,2,0
923990,Redmond,0,4,2.5,3600,6055,0,2,0
799990,Redmond,0,4,2.75,3110,6050,0,2,0
939000,Redmond,0,4,3.5,3640,6049,0,2,0
910000,Redmond,27,4,2.5,3350,29242,0,2,0
330000,Federal Way,23,4,2.5,2510,8580,0,2,0
315000,Federal Way,23,4,2.75,2200,8580,340,1,0
300000,Federal Way,22,4,2.5,2400,7215,0,2,0
305000,Federal Way,25,4,2.5,2430,9103,0,2,0
350000,Seattle,27,3,2.75,1650,5700,0,2,0
449950,Seattle,8,4,2.5,2420,5244,0,2,0
352500,Renton,22,3,2,1920,33630,0,1,0
416286,Seattle,9,3,2.5,1408,989,0,3,0
365000,Seattle,11,3,2.5,1484,1761,0,3,0
390000,Seattle,11,3,2,1463,868,0,3,0
312500,Auburn,18,4,0.5,2300,5570,0,2,0
330000,Auburn,18,4,2.5,2310,6320,0,2,0
272000,Auburn,16,3,2.5,1790,6371,0,2,0
500000,Seattle,7,3,1.5,1330,1265,190,2,0
475000,Seattle,7,3,2.5,1310,1294,130,2,0
450000,Seattle,8,2,1.5,1310,1264,190,2,0
649950,Seattle,0,3,2.75,1670,1350,320,3,0
589950,Seattle,0,3,2.75,1670,1350,320,3,0
550000,Seattle,26,3,2.25,2090,8095,0,2,2
760000,Seattle,1,4,3.25,2690,3995,630,2,0
300000,Federal Way,21,4,2.5,2890,17349,0,2,0
300000,Auburn,8,6,3,2744,9926,0,2,0
472500,Kent,14,4,2.5,2960,223462,0,2,0
348000,Kent,3,3,2,2360,6145,0,1,0
310000,Maple Valley,5,3,2.5,1760,10137,0,2,0
294900,Maple Valley,4,3,2.5,1860,5025,0,2,0
380000,Maple Valley,3,4,2.5,2110,5306,0,2,0
375000,Maple Valley,2,4,2.5,2250,5306,0,2,0
405000,Maple Valley,4,5,2.75,2400,4900,0,2,0
640000,Seattle,12,4,2.5,3420,21344,0,2,0
850000,Issaquah,8,4,3.25,4350,112750,2150,1,0
825000,Kirkland,27,3,2.75,3040,24192,0,2,0
825500,Kirkland,5,3,2.5,2780,11964,0,2,0
549950,Kirkland,23,4,3.5,3090,10510,900,1,0
479000,Kirkland,8,2,2.5,1741,1439,295,2,0
499000,Kirkland,7,3,2.5,1861,1587,283,2,0
575000,Kirkland,7,3,3.5,2514,1559,490,2,0
814842,Kirkland,0,3,2.5,3190,6899,0,2,0
598600,Duvall,21,4,2.75,3470,212639,1400,2,0
620000,Seattle,6,4,2.5,2730,9260,0,2,0
659950,Seattle,6,5,3,3010,7357,0,2,0
543000,Seattle,19,4,2.5,2060,8451,0,2,0
635000,Seattle,9,4,2.5,2720,7991,0,2,0
525000,Seattle,18,4,2.5,2140,7754,0,2,0
507000,Seattle,11,3,2.5,2120,7201,0,2,0
447500,Seattle,11,2,2.25,1180,2090,0,2,0
546000,Seattle,5,2,2.25,1530,1324,250,2,0
466800,Kirkland,18,3,2.5,1480,14250,0,2,0
525000,Seattle,13,3,2.25,2110,2850,0,3,0
461100,Seattle,4,2,2.25,1210,1267,90,2,0
727160,Seattle,30,7,3.75,2310,5000,0,2,0
765000,Seattle,0,4,2.25,2030,2222,420,2,0
468500,Seattle,7,3,2.5,1350,1186,230,2,0
490000,Seattle,8,3,2.25,1500,1290,280,2,0
544000,Seattle,7,3,2.5,1460,1613,280,2,0
475000,Seattle,7,3,2.25,1380,1621,240,2,0
499000,Seattle,7,3,2.5,1460,1614,280,2,0
370500,Renton,9,4,2.5,1790,6120,0,2,0
397000,Renton,9,4,2.5,1790,6590,0,2,0
665000,Sammamish,27,4,2.5,2720,10000,0,2,0
672500,Sammamish,28,4,2.5,2650,11108,0,2,0
632500,Sammamish,28,4,2.5,2090,10306,0,2,0
720000,Sammamish,28,3,2.5,2520,10012,0,2,0
705000,Sammamish,29,3,2.5,2500,10359,0,2,0
590000,Sammamish,26,3,2.5,2520,10223,0,2,0
685000,Sammamish,27,4,2.5,2770,10051,0,2,0
678000,Sammamish,24,3,2.25,2730,10675,0,2,0
594950,Sammamish,25,4,2.5,2720,10006,0,2,0
269950,Auburn,3,3,2.5,2244,4079,0,2,0
617000,Auburn,22,3,1.75,3020,360241,0,2,0
700000,Redmond,21,3,2.5,2490,23891,0,2,0
715000,Redmond,21,4,2.5,2970,29163,0,2,0
894000,Redmond,22,4,2.5,3800,22029,0,2,0
750000,Redmond,22,3,2.5,2790,21043,0,2,0
690000,Redmond,22,4,2.5,2900,23488,0,2,0
535000,Seattle,26,3,2.75,2300,12197,0,2,0
555000,Renton,27,3,2.5,3050,158558,0,1,0
472000,North Bend,10,3,2,2770,89298,0,2,0
472000,North Bend,9,3,2.5,3800,104979,590,2,0
570000,Seattle,23,3,3,2400,3192,0,2,0
340000,Seattle,17,2,2.5,1100,1760,0,3,0
388000,Seattle,16,3,1.75,1350,2325,0,3,0
416000,Seattle,10,3,2.5,1710,1296,200,3,0
313000,Seattle,11,2,1.5,870,747,70,2,0
343000,Seattle,10,3,3.5,1130,1449,0,3,0
370000,Seattle,7,3,1.5,1360,1167,0,3,0
359000,Seattle,6,3,1.5,1360,885,0,3,0
385000,Seattle,6,3,1.5,1360,2030,0,3,0
413450,Seattle,6,3,2.5,1540,1614,70,3,0
850000,Kirkland,11,4,3.5,4140,7089,980,2,0
590000,Kirkland,17,3,2.5,1990,8325,680,2,0
380000,Seattle,7,3,2,1440,3218,590,1,0
540000,Seattle,24,3,2.5,2520,5000,0,3,0
379950,Maple Valley,3,4,2.5,2680,4500,0,2,0
317000,Maple Valley,2,3,2.5,1840,5011,0,2,0
387990,Maple Valley,3,4,2.5,2640,5595,0,2,0
299000,Maple Valley,3,3,2.5,1650,4725,0,2,0
359500,Maple Valley,2,3,2.5,2070,4689,0,2,0
375000,Kent,1,3,2.5,2424,5931,0,2,0
391500,Kent,1,3,2.5,2424,6143,0,2,0
410000,Duvall,2,3,2.5,2150,4332,0,2,0
530000,Seattle,11,3,2.25,1264,1536,0,2,0
